created_at,text
12/6/2021 2:42,"RT @deputymaksoorti: The growing solidarity between #BlackLivesMatter and Palestinian activists.
https://t.co/L7o2fXsQkX https://t.co/g63aK…"
12/6/2021 2:41,@pbsnewshour RT WAPolicyGreen  WAPolicyCenter  The #LesbianAvengers sounds like a great concept for a Marvel super… https://t.co/Sq3ayL0akI
12/6/2021 2:41,"RT @kernaghanscott5: A mural, a statue, &amp; an ""autonomous zone"" for each of the innocents killed in #Waukesha ❤️🙏

#Wisconsin #JacksonSparks…"
12/6/2021 2:40,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
12/6/2021 2:40,RT @Creeperlord278: People like this deserve to be shot. #BlackLivesMatter https://t.co/mEyKrgzaG4
12/6/2021 2:40,RT @AshleySLikes: Black lives isn't just an American issue. There are black people all over this world struggling against racism and microa…
12/6/2021 2:39,RT @AshleySLikes: Black lives isn't just an American issue. There are black people all over this world struggling against racism and microa…
12/6/2021 2:39,People like this deserve to be shot. #BlackLivesMatter https://t.co/mEyKrgzaG4
12/6/2021 2:38,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:36,"The growing solidarity between #BlackLivesMatter and Palestinian activists.
https://t.co/L7o2fXsQkX https://t.co/g63aKZBjFJ"
12/6/2021 2:35,"#RichardSpencer

From his own mouth said he wants the world to fear whites like him. 

He wants to enslave blacks t… https://t.co/EI9johzeCL"
12/6/2021 2:34,Is it just me or has POC always just been the pinnacle of beauty 🤔 #blacktwitter #blackculture #explorepage… https://t.co/iq7oT3PFtS
12/6/2021 2:34,#FaceTheNation WAPolicyCenter  WashingtonSRC The #LesbianAvengers sounds like a great concept for a Marvel super he… https://t.co/VwpVO9uJPg
12/6/2021 2:33,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 2:33,"RT @bpsycho1: $1400 and I could pay my rent, keep my internet on, and get that loan out of collections so they stop calling.
#MutualAid #Mu…"
12/6/2021 2:33,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/uV4Nuizdhs
12/6/2021 2:32,So important👇#BLM #BlackLivesMatter https://t.co/iiuEiGBdk7
12/6/2021 2:32,"Fri Aug 07 2020 Portland, Oregon - Officers grab and shove protesters WATCH: https://t.co/PZGnWkGPIT… https://t.co/m3ZpdK6Cnt"
12/6/2021 2:31,"RT @IDLIVA: I do not expect to change #Amerikkka with a tweet.

I simply want to tell my #Truth so future generations know I didn’t believe…"
12/6/2021 2:29,"RT @bpsycho1: $1400 and I could pay my rent, keep my internet on, and get that loan out of collections so they stop calling.
#MutualAid #Mu…"
12/6/2021 2:29,I am still alive &amp; in my own words have more than a tweet's worth to say  https://t.co/tJTKkAq14c #AntiRacistLCPS… https://t.co/6J6SW0PmXX
12/6/2021 2:28,"A few drinks with my brothers, and one of them had this bad boy on. #Tulsa #blackwallstreet #BlackLivesMatter https://t.co/q8Lm2IaB81"
12/6/2021 2:28,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 2:28,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 2:27,RT @maniccracker: ⚠️EMERGENCY I HAVE LESS THAN 24 HOURS TO RAISE $500 FOR HOUSING THIS WINTER IF YOU SEE THIS PLEASE INTERACT AS MUCH AS PO…
12/6/2021 2:26,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
12/6/2021 2:26,"RT @bpsycho1: $1400 and I could pay my rent, keep my internet on, and get that loan out of collections so they stop calling.
#MutualAid #Mu…"
12/6/2021 2:26,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:25,"RT @LDSAgency: @RepJayapal 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 2:25,RT @MikeDunnAuthor: Today in Labor #History 12/5/1955:  E. D. Nixon &amp; #RosaParks initiated the Montgomery Bus Boycott. The #boycott lasted…
12/6/2021 2:25,"RT @MismakGetachew: @AmbShinn I will say it over and over. 
You have a lot to change in your back yard! All your major cities east sides, b…"
12/6/2021 2:24,"RT @LDSAgency: @SenSanders 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 2:23,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 2:23,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/QpROrcEcfr
12/6/2021 2:23,RT @ellyse_perrygfx: Gamers!!Get #animated intro lit streaming .Hmu #twitch #smallstreamer #gamer #twitchstreamer #streamergirl #BlackLives…
12/6/2021 2:22,RT @ellyse_perrygfx: Gamers!!Get #animated intro lit streaming .Hmu #twitch #smallstreamer #gamer #twitchstreamer #streamergirl #BlackLives…
12/6/2021 2:20,"RT @Freddy6518227: @GingersPage .
#BLM #BlackLivesMatter is a Domestic Terrorist Group! Who Agrees?
. https://t.co/8Ucn6OpvZT"
12/6/2021 2:20,RT @jossytweets: Hey Ariela #BlackLivesMatter. #90DayFiance
12/6/2021 2:20,"RT @HermanW9911: Don’t fear me. 

Embrace me 

Talk to me

Don’t judge me

Call me to understand me

Stand with me and truly enjoy being bl…"
12/6/2021 2:20,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:20,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins #Austra…
12/6/2021 2:19,RT @jossytweets: Hey Ariela #BlackLivesMatter. #90DayFiance
12/6/2021 2:19,"RT @KeysiRM_: We have been 2 months late in paying the rent, we could be on the street this Christmas. I'm very scared, this would be the w…"
12/6/2021 2:19,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 2:18,"RT @LDSAgency: @SenSanders 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 2:18,"RT @LDSAgency: @RepJayapal 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 2:17,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:16,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 2:16,"RT @physics_exam: Excellent results in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100…"
12/6/2021 2:16,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 2:16,"RT @physics_exam: Excellent results in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100…"
12/6/2021 2:16,"RT @physics_exam: Excellent results in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100…"
12/6/2021 2:16,"RT @physics_exam: Excellent results in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100…"
12/6/2021 2:14,"RT @NailsIDoAdoreCo: Now Showing:
Vlogzamas On The Weekends
Ep 1 It's Beginning To Look A Lot Like Christmas 

Watch Now⬇️

https://t.co/z1…"
12/6/2021 2:14,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/4nWQDDD0Ym
12/6/2021 2:14,"RT @NailsIDoAdoreCo: Now Showing:
Vlogzamas On The Weekends
Ep 1 It's Beginning To Look A Lot Like Christmas 

Watch Now⬇️

https://t.co/z1…"
12/6/2021 2:13,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 2:13,"RT @NailsIDoAdoreCo: Now Showing! 
The Queens Like Behavior Manicure....
Want The Bundle As Shown In Video?
https://t.co/dZPiqkNpxJ

#nails…"
12/6/2021 2:13,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 2:13,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 2:11,"Don’t fear me. 

Embrace me 

Talk to me

Don’t judge me

Call me to understand me

Stand with me and truly enjoy b… https://t.co/nacvG7NfMq"
12/6/2021 2:11,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
12/6/2021 2:11,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:11,"RT @ellyse_perrygfx: Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist #Me…"
12/6/2021 2:10,"Hy, Anyone need #illustration for #NFTs designer?just HMU with ideas #NFT #NFTCommunity  #nftcollectors #NFTartist… https://t.co/l9C8tqjJGf"
12/6/2021 2:08,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins… https://t.co/jZXSGwSFor
12/6/2021 2:08,Hey Ariela #BlackLivesMatter. #90DayFiance
12/6/2021 2:08,"RT @LarrySGibson: THIS IS MY 50th YEAR AS A LAW PROFESSOR.   That's a lot of lawyers, judges, public officials, business leaders, etc. I am…"
12/6/2021 2:06,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 2:06,RT @JamSophie1: Anyone need hot cartoonish logo or banner just HMU  #twitch#smallstreamer #SmallStreamersConnect #SupportSmallStreams #Supp…
12/6/2021 2:06,"RT @LarrySGibson: THIS IS MY 50th YEAR AS A LAW PROFESSOR.   That's a lot of lawyers, judges, public officials, business leaders, etc. I am…"
12/6/2021 2:06,RT @JamSophie1: Anyone need hot cartoonish logo or banner just HMU  #twitch#smallstreamer #SmallStreamersConnect #SupportSmallStreams #Supp…
12/6/2021 2:05,Amadou Diallo   #SayTheirNames #BlackLivesMatter
12/6/2021 2:04,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
12/6/2021 2:03,"RT @sugarmommazx: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #M…"
12/6/2021 2:03,"RT @NailsIDoAdoreCo: Now Showing! 
The Queens Like Behavior Manicure....
Want The Bundle As Shown In Video?
https://t.co/dZPiqkNpxJ

#nails…"
12/6/2021 2:03,RT @GenXIsNotWoke: #Pelosi #Maddow #NYC #BlackLivesMatter #berniesanders #Bitcoin #CNN #Covid19 #DonaldTrumpJr #GreenNewDeal #manchin #FoxN…
12/6/2021 2:03,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 2:02,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
12/6/2021 2:02,"RT @LarrySGibson: THIS IS MY 50th YEAR AS A LAW PROFESSOR.   That's a lot of lawyers, judges, public officials, business leaders, etc. I am…"
12/6/2021 2:01,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 2:01,"RT @justicepgh: Deadline for Workshop/ Panel Proposals Extended to Dec 17, 2021! Do you have something you’d like to share about racial jus…"
12/6/2021 2:01,"@GingersPage .
#BLM #BlackLivesMatter is a Domestic Terrorist Group! Who Agrees?
. https://t.co/8Ucn6OpvZT"
12/6/2021 2:00,"RT @OldMainBell: ding, ding Ding... ding DING ding &amp; DING. ding... ding* #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 2:00,If police in Forest City North Carolina were put on lie detectors and asked if they ever violated black people's ci… https://t.co/Wn3oXkEDFv
12/6/2021 2:00,"ding, ding Ding... ding DING ding &amp; DING. ding... ding* #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 1:59,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
12/6/2021 1:58,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 1:58,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:57,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
12/6/2021 1:57,"RT @NailsIDoAdoreCo: Now Showing! 
The Queens Like Behavior Manicure....
Want The Bundle As Shown In Video?
https://t.co/dZPiqkNpxJ

#nails…"
12/6/2021 1:57,"RT @NailsIDoAdoreCo: Now Showing! 
The Queens Like Behavior Manicure....
Want The Bundle As Shown In Video?
https://t.co/dZPiqkNpxJ

#nails…"
12/6/2021 1:57,"RT @NailsIDoAdoreCo: Now Showing! 
The Queens Like Behavior Manicure....
Want The Bundle As Shown In Video?
https://t.co/dZPiqkNpxJ

#nails…"
12/6/2021 1:55,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:55,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:54,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:53,"RT @PWH3: Apollo Theater, Harlem, June 2021 #JuneTeenth2021 #BlackLivesMatter https://t.co/foe50qDCbJ"
12/6/2021 1:53,RT @PPSLR: We love to see it! SLU students with B!likens for Reproductive Justice are marching against hate &amp; supporting reproductive freed…
12/6/2021 1:53,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:52,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:52,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:51,RT @derekahunter: Who says #BlackLivesMatter and #DefundPolice haven't had any impact? Thank @TheDemocrats for this.
12/6/2021 1:51,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
12/6/2021 1:51,"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…"
12/6/2021 1:50,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:50,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:49,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 1:49,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 1:49,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/xBkIwL285I
12/6/2021 1:48,@GuyReuters Looks like #BLM.  #BlackLivesMatter
12/6/2021 1:48,Looks like #BLM.  #BlackLivesMatter
12/6/2021 1:46,RT @UR_Ninja: Ditty cared deeply and fiercely for his employees and the public he interacted with on a daily basis. When he discovered that…
12/6/2021 1:46,RT @JohnDavisUSA: Harbaugh made the right decision and called the perfect play call. Stop crying that the Ravens should have gone for the t…
12/6/2021 1:45,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:45,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79 @curly_ @phillbi…"
12/6/2021 1:45,"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…"
12/6/2021 1:44,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #sciencewins #India #Ghana #A…
12/6/2021 1:43,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79 @curly_ @phillbi…"
12/6/2021 1:43,RT @William08640111: Newberg has become ever more the antithesis of safe environments for many minority students amid Yamhill county school…
12/6/2021 1:43,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:42,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  #ƒ4ƒ  #expandthesupremecourt #republic…"
12/6/2021 1:42,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:42,Ramarley Graham #BlackLivesMatter
12/6/2021 1:41,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:41,"RT @LDSAgency: @SenSanders 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 1:41,"RT @LDSAgency: @RepJayapal 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@B…"
12/6/2021 1:41,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:40,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  #ƒ4ƒ  #expandthesupremecourt #republic…"
12/6/2021 1:40,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 1:39,"Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  #ƒ4ƒ… https://t.co/3pWQzWs9Gl"
12/6/2021 1:39,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
12/6/2021 1:39,RT @ellyse_perrygfx: Do Anyone need amazing logo or banner just HMU  #twitch #smallstreamer #SmallStreamersConnect #SupportSmallStreams #Su…
12/6/2021 1:38,Newberg has become ever more the antithesis of safe environments for many minority students amid Yamhill county sch… https://t.co/mx0MzhMz4v
12/6/2021 1:38,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #sciencewins #India… https://t.co/gajhweyyTh
12/6/2021 1:38,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79 @curly_ @phillbi…"
12/6/2021 1:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:35,Harbaugh made the right decision and called the perfect play call. Stop crying that the Ravens should have gone for… https://t.co/McdtY7hS6E
12/6/2021 1:35,@WesleyBell4STL @STLRealtors What's that Uncle Tom? Another group you sold your soul for like the cops. @stlcopa do… https://t.co/DaVWmIrNET
12/6/2021 1:35,When people say that victims of #PoliceMurder got themselves killed because they “weren’t following the law” or “di… https://t.co/98G6qPjip5
12/6/2021 1:34,"RT @aixtc1: Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79 @curly_ @phillbi…"
12/6/2021 1:32,"Wed Jun 03 2020 Huntsville, Alabama - Police preemptively tear gas peaceful protesters WATCH:… https://t.co/bbUEFWvvfm"
12/6/2021 1:31,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…
12/6/2021 1:31,"Check out ""sacred beats"" by aixtc | fire siren | AUTUMN BLAZE - https://t.co/8vnDAk4fiF  @sabinetraeder @vlf79… https://t.co/wjkWC55lYy"
12/6/2021 1:30,W.C.O.D STUDIOS Presents: Last Night Special 🌙 🌃 # 15 Ft. JORDAN &amp; Wavi 🌊. A Deep Dive in The #BlackLivesMatter… https://t.co/7oCknkMjJE
12/6/2021 1:29,W.C.O.D STUDIOS Presents: Last Night Special 🌙 🌃 # 15 Ft. JORDAN &amp; Wavi 🌊. A Deep Dive in The #BlackLivesMatter… https://t.co/YrHIgPcb8f
12/6/2021 1:29,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 1:29,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:28,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:27,RT @PeaceInEthiopi1: If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black if…
12/6/2021 1:26,"RT @Freddy6518227: @NYPDSVU @NYPD28Pct .
Have you arrested this violent/dangerous/racist thug that portrays himself as a beggar to brutally…"
12/6/2021 1:26,"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…"
12/6/2021 1:26,"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…"
12/6/2021 1:25,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 1:25,Quick reminder that #BlackLivesMatter
12/6/2021 1:24,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 1:24,RT @Crow31Darkness: Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA #Black…
12/6/2021 1:23,"@NYPDSVU @NYPD28Pct .
Have you arrested this violent/dangerous/racist thug that portrays himself as a beggar to bru… https://t.co/Vq5bxPRytE"
12/6/2021 1:22,"RT @NailsIDoAdoreCo: Now Showing:
Vlogzamas On The Weekends
Ep 1 It's Beginning To Look A Lot Like Christmas 

Watch Now⬇️

https://t.co/z1…"
12/6/2021 1:22,"RT @VeedusM: #POTUS 
#SCOTUS 
#GOP 
#DNC 
#PressSec 
#RepMTG
#FoxNews 
#CNN 
#Antifa 
#BlackLivesMatter 
#ISIS 
#PONTIFEX 
#Copelandnetwork…"
12/6/2021 1:22,This loss should wake everyone up. #FireNagy #FirePace Get rid of all those decision makers behind this abysmal sea… https://t.co/O3AwHew5oz
12/6/2021 1:21,"Hey, @Senschumer, time to #EndTheFilibuster #ClimateCrisis #ClimateChange #BlackLivesMatter, #Covid #Filibuster.… https://t.co/im9nESTj2g"
12/6/2021 1:21,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 1:20,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:20,RT @Crow31Darkness: Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA #Black…
12/6/2021 1:20,RT @PeaceInEthiopi1: If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black if…
12/6/2021 1:20,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…
12/6/2021 1:20,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India #Ghana #Ari…
12/6/2021 1:19,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:19,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:18,"RT @BrunoAmato_1: Things I AM FOR and Kevin McCarthy #CA23 is against...

Doing Townhalls in my District.
Violence Against Women Act.
Unive…"
12/6/2021 1:18,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:17,Parts of America now resemble the Third World. #BLM #BlackLivesMatter #BlackLivesMatterCR #Chicago #America #USA… https://t.co/Po0kxKm8wf
12/6/2021 1:17,"RT @VWritters: Excellent grades in:
#GoBears
#Homeworkdue
#womenintech
#BlackLivesMatter
#Assignment
#javascript
#BlackTechTwitter
#100Days…"
12/6/2021 1:17,"RT @Nebula_77: New vaccine propaganda comin at you with #WhitePrivilege, #WhiteSupremacy, and #CulturalApropriation

https://t.co/h2XgTWqIU…"
12/6/2021 1:17,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 1:17,If Congress passes this it will be the PEAK of #Democrat’s RACISM towards #Africa. @JoeBiden said “You ain’t black… https://t.co/QNA12NSYry
